"<android.view.Window: void setFlags(int,int)>","1024","1024"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4887 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837908"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837908"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837911"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837911"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 56"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 20"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4905 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837912"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837912"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 216"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 10"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4910 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837913"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837913"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 320"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4918 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837914"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837914"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 320"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 32"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4959 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837915"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837915"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 224"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 24"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 4999 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837916"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837916"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5020 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837917"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837917"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5045 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837918"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837918"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5070 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837919"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837919"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5095 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837920"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837920"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837924"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5147 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837925"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837925"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5172 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837926"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837926"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5172 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837927"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837927"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 8"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5197 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837928"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837928"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 80"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 72"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Picture use RAM: 5198 KBytes"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837929"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-2h34m7s792ms what=0 target=com.RunnerGames.game.Jewelsybw.LostTreasure_Lite$2 }"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Text use RAM: 0 KBytes"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-2h34m8s228ms what=0 target=com.RunnerGames.game.Jewelsybw.LostTreasure_Lite$2 }"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-2h34m8s321ms what=0 target=com.RunnerGames.game.Jewelsybw.LostTreasure_Lite$2 }"
"<android.content.res.Resources: java.io.InputStream openRawResource(int)>","2130837934"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","ResID: 2130837934"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Width: 320"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Height: 576"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","OPtions: ARGB_8888"
"<android.util.Log: int v(java.lang.String,java.lang.String)>","GameEngine","Text use RAM: 720 KBytes"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-2h34m8s751ms what=0 target=com.RunnerGames.game.Jewelsybw.LostTreasure_Lite$2 }"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-2h34m9s87ms what=0 target=com.RunnerGames.game.Jewelsybw.LostTreasure_Lite$2 }"
"<android.content.res.Resources: android.content.res.AssetFileDescriptor openRawResourceFd(int)>","2130968576"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-2h34m9s773ms what=0 target=com.RunnerGames.game.Jewelsybw.LostTreasure_Lite$2 }"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-2h34m9s976ms what=0 target=com.RunnerGames.game.Jewelsybw.LostTreasure_Lite$2 }"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-2h34m35s273ms what=0 target=com.RunnerGames.game.Jewelsybw.LostTreasure_Lite$2 }"
"<java.io.OutputStream: void write(byte[])>","[B@d9a74c4"
"<android.view.Window: void setAttributes(android.view.WindowManager$LayoutParams)>","{(0,0)(fillxfill) ty=BASE_APPLICATION wanim=0x1030001 needsMenuKey
"
"  fl=LAYOUT_IN_SCREEN LAYOUT_NO_LIMITS FULLSCREEN LAYOUT_INSET_DECOR}""","l=LAYOUT_IN_SCREEN LAYOUT_NO_LIMITS FULLSCREEN LAYOUT_INSET_DECOR}"""
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-2h35m18s332ms what=0 target=com.RunnerGames.game.Jewelsybw.LostTreasure_Lite$2 }"
"<android.view.View: void setFocusable(boolean)>","0"
"<android.os.Handler: boolean sendMessage(android.os.Message)>","{ when=-2h35m18s803ms what=0 target=com.RunnerGames.game.Jewelsybw.LostTreasure_Lite$2 }"
"<android.app.Activity: void startActivity(android.content.Intent)>","Intent { act=android.intent.action.VIEW dat=market://details?id=com.RunnerGames.game.PumpkinsVsMonster_AD flg=0x10000000 }"
"<java.io.OutputStream: void write(byte[])>","[B@d9a74c4"
"<android.view.Window: void setAttributes(android.view.WindowManager$LayoutParams)>","{(0,0)(fillxfill) ty=BASE_APPLICATION wanim=0x1030001 needsMenuKey
"
"  fl=LAYOUT_IN_SCREEN LAYOUT_NO_LIMITS FULLSCREEN LAYOUT_INSET_DECOR}""","l=LAYOUT_IN_SCREEN LAYOUT_NO_LIMITS FULLSCREEN LAYOUT_INSET_DECOR}"""
"<android.view.View: void setFocusable(boolean)>","0"
"<java.io.OutputStream: void write(byte[])>","[B@d9a74c4"
